Simga,Rajim,Rampur,Andhiyarkhore,Ghatora,Bamnidhi,Kurubhata,Kelo,Sundargarh,Paramanpur,Basantpur,Hirakud,Mean_areal_rainfall_upper
695.256,174.239,113.638,1.669,0.0,121.923,60.384,18.324,139.957,55.858,2924.018,5546.95,0.5122746835443038
250.0,100.0,69.0,0.45,0.0,73.0,55.0,16.0,125.0,50.0,1791.0,3334.06,1.469986075949367
193.175,96.109,54.544,0.369,0.0,81.973,48.341,17.792,90.852,40.301,1116.125,2120.21,11.757405063291136
95.786,65.953,36.459,0.186,0.0,97.408,66.539,123.335,142.171,34.391,973.476,1561.54,11.936067721518977
99.771,464.481,69.125,0.879,0.0,70.233,76.523,45.856,505.13,29.531,854.901,1535.48,4.294558860759493
95.298,268.934,68.508,0.181,0.0,51.988,116.314,17.544,260.564,26.516,765.578,1303.06,0.8544164556962021
102.794,76.728,38.949,0.171,0.0,34.727,58.195,10.708,108.217,25.734,815.17,1055.66,0.07972721518987343
89.393,64.762,38.968,0.184,0.0,29.795,36.969,7.81,82.604,22.798,639.769,874.89,0.3570246835443038
84.0,55.0,35.0,0.18,0.0,30.0,25.0,6.8,50.78,19.0,564.0,730.458,0.3441740506329114
79.65,50.924,17.004,0.0,0.0,25.88,19.028,6.798,61.969,20.323,541.673,516.812,1.1338487341772152
46.509,42.662,15.866,0.0,0.0,25.736,18.403,6.502,66.883,46.17,487.482,586.309,5.797980379746837
37.417,36.941,9.454,0.0,0.0,22.996,16.936,6.125,116.229,37.041,524.456,399.454,1.5637651898734177
27.168,33.81,10.145,0.0,0.0,23.635,15.895,6.153,60.067,27.698,443.456,440.659,0.21729683544303804
28.57,10.522,5.44,0.0,0.0,23.781,6.888,5.378,33.38,22.097,412.923,359.891,0.07435126582278481
26.668,10.127,3.228,0.0,0.0,24.841,5.901,4.763,28.618,19.112,380.095,391.977,0.9488721518987343
19.0,10.0,3.2,0.0,0.0,24.0,5.0,4.75,26.0,25.0,363.0,121.04,6.360412025316456
12.59,11.125,25.609,0.0,0.0,28.37,5.548,4.735,49.569,26.87,332.217,366.971,14.443039240506332
27.263,38.574,22.301,0.136,0.0,60.438,29.353,34.058,139.51,23.422,384.244,396.225,20.889241139240507
278.932,162.394,62.937,0.213,0.0,224.71,32.903,16.378,487.03,65.829,1733.805,501.236,7.168800000000001
358.2,61.872,18.724,0.287,0.0,172.831,65.792,10.223,288.603,37.963,2009.356,1238.43,5.075641139240506
197.536,46.203,16.641,2.076,0.0,62.929,48.97,162.914,135.297,58.864,1786.499,2219.04,24.329239240506322
350.0,55.0,16.0,6.0,0.0,265.0,80.0,45.0,1040.0,230.0,1716.0,2453.76,26.363747468354443
280.0,60.0,16.5,2.15,30.53,130.0,153.0,73.0,450.0,120.0,1738.0,2661.71,6.019077848101266
208.612,44.054,37.871,1.185,32.88,155.073,236.49,60.956,466.699,81.334,1766.391,2728.55,1.505018987341772
154.076,31.286,26.42,0.107,9.459,81.202,137.968,20.966,231.538,63.524,1397.055,2452.31,1.3531468354430383
129.993,43.748,20.201,0.079,24.058,61.998,71.182,22.924,203.57,50.715,859.476,1798.49,4.9020493670886065
128.524,307.559,44.755,12.684,39.804,108.239,68.033,71.716,300.68,243.548,652.501,1672.44,28.57572531645572
446.24,315.657,166.971,10.506,48.519,141.332,164.936,39.412,507.051,190.838,1615.598,1479.38,14.55170443037975
508.145,174.325,112.249,4.25,31.755,191.605,138.877,32.757,339.221,94.254,2893.307,1923.47,7.393624050632912
460.0,75.0,65.0,2.5,17.285,150.0,162.0,18.0,400.836,77.0,2600.0,3070.71,4.885662658227848
309.986,80.667,18.149,1.184,17.38,123.183,132.605,45.318,358.5,77.049,1780.879,2988.92,5.370944303797468
198.235,80.906,41.55,0.329,8.278,100.992,71.778,32.739,251.897,99.205,1556.667,2535.35,12.330666455696205
197.09,194.691,75.767,1.217,46.307,93.873,146.606,19.342,305.551,78.83,1172.315,1903.27,14.700148101265823
211.539,2256.823,210.0,4.546,34.583,75.398,150.065,17.932,237.953,77.528,1204.132,1855.07,13.671900632911395
362.592,1797.457,310.0,4.554,39.642,122.685,162.369,32.579,367.148,142.084,5231.196,1774.47,14.018970253164557
472.202,577.938,167.017,9.753,44.772,187.276,408.579,42.607,406.856,79.339,5274.023,4310.76,1.4789189873417723
446.0,340.0,90.0,8.0,39.836,180.0,235.0,20.0,610.0,50.0,2900.0,4997.91,2.396590506329114
286.834,135.505,55.733,3.645,37.74,77.297,135.84,17.091,1035.04,58.946,2343.881,3699.78,8.926997468354434
354.362,487.212,44.968,1.133,30.364,63.912,171.65,17.306,559.109,53.276,1455.092,3010.39,5.707794303797465
362.142,353.477,36.498,13.277,36.353,86.864,171.277,198.767,835.809,51.331,1252.536,2136.83,8.91837025316456
377.399,336.915,96.217,11.408,40.353,97.424,213.452,88.257,582.695,43.866,1593.38,2277.75,1.4418898734177208
350.029,380.509,158.26,6.886,35.823,64.998,181.429,33.154,318.414,43.633,1656.46,2483.78,0.7993208860759493
283.242,239.603,107.367,5.692,33.549,79.634,79.228,20.59,270.276,43.475,1542.724,2115.56,11.441505696202537
191.58,132.0,95.0,2.0,23.2,80.0,170.0,90.0,255.0,51.0,1491.0,2072.54,11.859948734177213
176.846,92.113,53.339,1.461,22.39,51.028,80.163,34.049,213.379,51.546,1347.302,2045.67,8.794499999999998
154.081,61.817,54.704,1.55,18.054,47.614,79.84,20.505,173.908,46.575,934.06,1655.11,20.034077215189868
114.48,52.943,48.794,0.68,22.966,49.095,71.975,18.295,241.232,61.261,859.458,1343.1,6.54874367088608
104.363,39.163,39.054,0.742,15.824,67.531,74.068,18.877,273.832,67.548,759.62,1217.82,2.9205632911392403
85.146,35.618,27.16,0.44,12.841,49.203,80.027,20.273,258.687,47.215,642.605,1252.14,1.0977436708860764
71.617,28.091,22.389,0.344,7.574,50.729,76.249,16.489,216.319,41.458,617.333,882.253,2.4441101265822787
78.83,22.0,13.0,0.3,6.312,30.0,56.0,15.0,140.0,35.0,558.3,875.853,1.5322050632911393
79.47,20.662,12.718,0.162,8.138,26.481,54.118,10.259,98.877,32.15,447.271,684.183,0.3696689873417722
63.522,19.273,11.883,0.156,4.925,28.357,32.911,8.164,85.097,28.384,426.607,370.85,0.45366075949367096
57.082,18.564,8.374,0.145,3.085,26.299,30.753,7.66,79.574,26.166,411.902,398.519,0.06329556962025318
45.729,18.93,7.134,0.126,4.491,25.732,28.109,8.583,73.63,23.227,380.924,422.393,0.005349367088607595
23.299,17.409,6.79,0.026,2.407,20.435,34.722,7.641,52.488,24.565,343.166,435.42,0.07106329113924051
22.696,17.708,6.107,0.025,2.409,22.424,26.656,6.536,52.073,23.515,344.411,443.463,0.791622151898734
22.9,21.5,6.05,0.025,6.007,21.0,25.0,6.5,68.5,55.0,340.0,346.637,0.9539772151898736
22.86,27.0,6.0,0.02,5.939,21.0,29.0,6.3,70.0,55.0,300.0,329.333,1.3254613924050636
22.816,18.782,5.777,0.02,5.347,25.343,22.546,6.103,43.271,41.251,260.536,330.183,0.21475696202531638
25.083,16.653,6.978,0.021,37.27,26.23,21.483,9.392,46.895,38.465,251.625,309.708,3.863925316455695
20.934,18.639,55.121,0.021,51.876,35.569,40.563,8.37,100.578,33.815,368.315,431.512,1.5303031645569618
20.9,18.7,27.0,0.021,39.663,37.0,34.0,10.644,108.398,31.166,500.0,524.6,3.226398101265823
20.619,19.274,21.625,0.021,35.897,39.306,29.566,8.599,148.456,30.089,373.153,572.461,1.5270075949367097
20.6,19.2,13.0,0.02,37.12,32.0,29.5,8.0,164.0,32.0,347.0,477.277,1.6285860759493667
20.6,18.7,12.95,7.5,34.92,30.0,24.0,7.5,155.0,30.0,347.0,541.308,2.623879746835444
26.345,35.367,13.02,1.946,57.816,30.572,31.888,7.474,124.93,61.803,354.305,454.281,7.368610126582282
74.337,36.313,20.842,0.455,24.706,34.183,29.932,6.928,109.904,54.203,361.371,586.762,0.6905759493670885
0.0,0.0,0.0,0.0,0.0,7.244,0.0,0.0,0.809,0.0,3.45,169.042,0.00335
0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.554,0.0,3.553,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.584,0.0,0.0,0.506,0.0,4.899,17.1902,0.0
0.0,0.0,0.0,0.0,0.0,7.786,0.0,0.0,1.005,0.0,5.258,0.0,0.06342025316455695
0.0,0.0,0.0,0.0,0.0,6.626,0.0,0.0,1.649,0.0,6.87,16.8504,0.15798544303797465
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.6,0.0,6.0,41.9136,0.044449999999999996
0.0,0.0,0.0,0.0,0.0,6.423,0.0,0.0,1.627,0.0,5.537,82.7227,0.873886075949367
0.0,0.0,0.0,0.0,0.0,7.279,0.0,0.0,1.302,0.0,4.792,0.0,0.0461607594936709
0.0,0.0,0.0,0.0,0.0,15.474,0.0,0.0,0.937,0.0,4.767,50.0414,0.8527810126582276
0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.63,0.0,9.907,0.0,1.394036708860759
0.0,0.0,0.0,0.0,0.0,14.077,0.0,0.0,0.714,0.0,10.53,0.0,2.21761835443038
0.0,0.0,0.0,0.0,0.0,12.74,0.0,0.0,1.782,0.0,9.482,6.9384,0.5537569620253165
0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,1.8,0.0,9.0,0.0,0.9520544303797467
0.0,0.0,0.0,0.0,0.0,8.983,0.0,0.0,2.303,0.0,7.452,22.7126,4.669293037974684
0.0,0.0,0.0,0.0,0.0,9.142,0.0,0.0,6.044,0.0,6.389,24.8083,3.289691772151898
0.0,0.0,0.0,0.0,0.0,10.486,0.0,0.0,4.685,0.0,6.409,42.9614,4.887752531645571
0.0,0.0,0.0,0.0,0.0,16.102,0.0,0.0,3.127,0.0,7.689,40.0728,8.855394303797471
0.0,0.0,0.0,0.0,0.0,11.794,0.0,0.0,3.208,0.0,10.307,0.0,2.4831189873417725
0.0,0.0,0.0,0.0,0.0,10.982,0.0,0.0,2.301,0.0,15.135,21.325,2.786053797468355
0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.3,0.0,17.0,86.0078,13.028065822784807
0.0,37.137,0.0,0.0,0.0,13.102,1.395,0.0,5.039,0.0,14.584,78.0782,2.2649911392405064
0.0,17.765,0.0,0.0,0.0,9.709,0.882,0.0,5.992,0.0,15.288,0.0,4.100063924050632
0.0,7.244,0.0,10.796,0.0,7.995,1.226,0.0,5.187,0.0,13.46,29.5378,2.955578481012658
0.0,6.471,0.0,3.142,0.0,6.392,1.426,5.685,5.379,0.0,11.185,113.79,9.237370886075952
0.0,5.554,0.0,1.573,0.0,6.32,0.6,4.927,5.372,0.0,12.756,71.4514,4.318825316455698
0.0,4.977,0.0,0.663,0.0,6.106,0.32,10.949,13.719,15.0,13.303,376.118,14.44347911392405
0.0,3.991,0.0,7.01,0.0,8.0,0.163,9.5,25.0,20.0,4.5,720.319,9.695652531645573
31.175,3.909,0.0,8.881,0.0,8.994,0.27,6.859,34.249,65.0,5.0,317.156,5.771666455696201
39.526,3.74,0.0,3.695,0.0,8.861,0.0,4.604,39.86,18.0,3.989,269.946,0.35781898734177214
38.615,4.478,0.0,0.826,0.0,5.97,0.569,4.47,62.907,123.349,3.606,271.022,7.96477341772152
69.944,6.849,0.0,1.578,0.0,9.628,0.564,8.842,43.818,193.156,3.959,299.286,20.032554430379733
72.311,38.085,0.0,1.585,0.0,9.806,7.524,22.865,104.989,78.175,10.757,453.941,5.030838607594937
99.434,78.109,0.0,12.188,0.0,28.591,15.258,11.353,79.738,60.033,16.88,339.868,18.263074050632902
74.9,75.0,0.0,40.0,68.05,45.0,4.5,9.0,55.0,78.0,0.0,352.697,10.25532784810127
66.073,33.366,0.0,10.377,42.251,40.348,16.232,4.973,42.094,36.266,89.31,238.851,7.726028481012662
71.692,18.659,0.0,10.314,9.04,46.222,21.968,5.088,75.721,30.117,740.708,195.493,8.17078607594937
61.416,99.442,7.324,5.019,0.0,39.164,23.92,17.117,40.244,19.246,697.811,240.947,13.778031645569616
71.042,158.185,4.797,8.73,0.0,40.156,25.139,10.67,26.287,22.256,633.136,439.583,7.611277215189874
67.655,95.128,4.67,5.95,19.78,55.144,14.788,4.861,17.706,18.931,596.829,402.88,2.1863126582278474
55.334,35.749,4.265,2.662,8.9,38.412,1.553,4.505,9.761,18.224,559.614,336.951,1.0686379746835446
53.0,21.0,5.04,3.0,8.5,45.0,7.0,16.0,9.7,36.0,95.0,330.749,20.073780379746847
66.038,1044.275,5.044,3.06,41.975,171.347,476.801,16.333,91.629,50.493,694.085,706.782,29.614553164556956
54.5,541.076,109.579,8.712,63.302,156.453,480.0,22.0,290.0,32.5,786.184,854.896,16.64579430379747
121.132,544.898,66.546,25.672,84.336,233.592,183.983,17.021,234.008,29.027,1340.609,1174.94,18.123741139240504
190.848,519.515,59.558,23.235,77.989,225.408,86.015,11.922,119.56,18.587,1326.289,1358.28,16.519491139240507
143.646,282.07,51.788,4.779,62.109,284.361,64.935,8.382,160.132,22.975,1784.711,1612.12,3.9147898734177216
253.684,204.683,22.852,11.14,51.258,176.444,41.011,10.274,188.763,22.843,1420.889,1577.51,2.207775316455697
218.8,95.0,22.787,2.239,20.76,55.0,35.0,9.0,80.0,20.0,1050.0,1550.12,0.9755506329113924
152.234,53.257,22.765,2.088,18.761,49.752,11.282,5.56,46.407,8.656,809.85,1106.01,0.5646924050632913
115.312,46.603,17.0,0.905,8.5,38.239,16.446,4.85,28.833,7.232,737.833,766.339,3.9215443037974667
97.927,42.161,10.509,1.175,10.942,18.649,3.332,4.503,20.343,6.476,565.703,647.763,7.605780379746831
91.875,94.972,27.299,8.707,13.43,20.425,26.264,5.358,20.54,7.412,568.818,480.279,3.314923417721518
104.518,140.935,47.14,2.401,8.1,26.061,31.37,5.06,20.422,5.958,539.222,388.579,4.081782278481011
132.869,151.983,53.433,3.177,55.195,27.319,5.304,121.409,148.251,15.557,651.45,519.304,36.96346772151899
160.0,2350.0,367.699,45.149,41.0,65.0,29.0,120.0,1030.0,172.0,1400.0,937.902,49.75845696202529
2516.733,2342.316,368.11,45.22,47.635,224.391,156.576,160.021,1020.221,167.402,7465.185,4080.46,37.61937974683543
1907.488,1018.543,365.676,28.996,49.526,258.62,170.726,22.612,479.788,95.411,8405.838,8832.98,11.655303164556955
2613.146,474.754,168.542,32.357,36.891,167.068,106.298,18.69,231.706,64.339,7688.36,8218.01,4.19243670886076
974.291,269.746,123.318,26.577,14.261,73.922,70.113,13.67,156.687,31.388,5384.732,5591.56,4.849080379746835
724.891,203.694,60.444,8.363,9.363,42.816,71.235,11.508,83.214,22.772,2912.545,4159.87,4.9798512658227825
565.887,191.785,55.936,7.971,34.808,42.886,67.247,10.193,77.19,17.34,1823.862,2688.42,15.14369620253165
750.0,100.0,40.645,11.263,16.994,150.0,99.0,11.0,192.0,45.0,1769.0,2300.92,6.472790506329117
610.231,96.797,40.597,11.264,29.337,305.627,72.654,37.708,248.651,203.628,1817.605,2640.56,14.583403164556957
410.645,90.779,29.289,81.226,68.217,430.736,423.538,321.247,1074.019,151.008,1852.621,2788.81,29.487599367088592
452.594,54.778,30.089,76.933,132.231,778.662,766.807,141.443,549.896,124.706,2594.382,4473.94,7.828301265822788
440.325,36.125,44.496,41.673,82.732,305.993,187.753,25.778,297.19,64.549,2291.76,4260.77,11.913715189873413
440.535,1833.96,65.183,43.69,64.865,803.251,141.632,23.222,191.586,66.381,2490.618,3211.03,36.23780632911393
2505.851,2009.718,350.0,31.573,55.276,360.276,116.883,23.158,117.372,56.565,2888.626,2475.48,7.226535443037977
2660.0,302.0,150.0,10.836,45.0,160.0,89.0,17.0,98.0,60.0,5670.0,2713.74,1.124453164556962
865.633,274.275,120.86,10.828,33.521,113.367,72.851,14.051,73.798,41.971,5532.668,5003.44,0.2422588607594937
354.758,135.575,59.626,9.373,21.053,65.105,46.686,11.458,55.313,23.363,2435.322,4394.84,1.1044563291139242
278.822,99.759,33.84,30.39,16.994,37.492,31.188,9.182,45.636,18.328,1320.065,2475.71,1.8833930379746833
244.888,101.663,37.621,24.967,9.804,62.039,22.644,8.587,41.095,26.386,1052.195,1324.38,3.764909493670886
263.37,129.787,36.947,11.888,41.886,53.767,29.559,10.19,49.737,26.72,988.499,946.426,5.035280379746835
222.096,120.468,31.695,8.818,24.925,45.554,18.621,8.699,59.288,24.552,984.036,938.525,3.4019265822784814
230.0,120.0,65.5,9.363,20.0,50.0,28.0,6.0,76.0,17.0,950.0,857.615,14.33693354430379
253.105,298.481,65.518,9.368,4.0,163.449,165.112,22.907,225.729,149.882,1073.097,886.926,13.835563924050641
722.915,206.785,145.025,36.546,66.886,157.992,124.841,14.339,120.207,60.68,1495.954,1367.8,4.229221518987341
361.291,145.305,76.341,10.117,34.747,152.661,88.759,11.444,106.719,30.836,1933.141,1580.54,1.9996227848101256
307.945,95.424,45.895,4.992,2.9,96.62,56.213,9.16,99.5,33.359,1372.713,1840.01,8.846384810126576
346.545,114.595,24.367,24.224,68.47,132.853,177.13,16.252,84.252,31.597,1250.159,1590.45,16.179137974683545
730.919,388.914,103.607,7.768,44.623,276.246,486.046,11.41,175.451,38.867,2259.802,1559.95,12.651550000000002
600.0,375.0,148.67,4.706,7.0,200.0,177.0,10.0,168.0,45.0,2475.0,2170.95,3.5416987341772144
337.956,278.895,148.635,4.706,31.021,127.318,106.623,14.239,103.091,27.173,2419.634,2621.38,3.2931227848101243
255.209,264.326,136.133,7.269,35.39,121.42,90.289,11.268,120.726,28.867,2211.477,2274.04,3.8261367088607594
185.884,211.225,36.368,8.059,59.886,143.178,134.613,26.207,131.028,36.618,2026.6,1883.65,10.810474050632914
183.075,128.329,30.189,33.052,48.872,147.466,170.479,15.855,501.299,111.997,1295.641,1600.82,3.6265550632911383
162.479,123.775,30.819,7.021,38.038,84.313,158.27,11.305,249.96,84.891,1145.933,1897.41,2.7686974683544303
150.441,91.123,20.073,2.495,48.185,55.676,76.912,11.139,111.984,41.777,978.807,1474.14,4.6111107594936716
163.0,80.0,30.475,2.698,6.5,40.0,74.0,13.0,78.0,57.0,900.0,1165.08,5.0844063291139205
294.367,101.412,30.487,2.699,6.0,110.686,76.796,20.624,404.046,131.633,903.745,1037.73,13.87154936708861
325.775,91.062,30.651,8.332,48.321,77.841,115.028,17.555,403.925,95.535,919.768,1344.52,9.294368987341782
339.137,115.614,83.419,8.905,9.751,55.429,93.829,11.278,259.531,69.763,991.551,1574.0,3.386416455696204
271.219,69.198,44.716,4.995,10.607,61.438,120.592,150.167,277.024,42.425,1104.305,1505.15,7.809613924050634
233.73,92.423,34.888,9.407,28.595,538.988,183.018,19.949,215.573,29.846,1192.43,1684.84,14.057893670886072
355.977,211.954,292.023,12.266,22.542,202.195,147.891,25.879,393.219,24.209,2425.753,1871.16,6.110263924050633
350.0,507.62,84.64,26.16,15.0,115.0,85.0,16.0,200.0,19.5,2000.0,2491.79,3.286155696202532
450.316,509.074,84.54,26.132,36.255,66.968,57.855,13.375,119.666,17.503,1609.803,2224.65,16.306282278481024
724.443,3192.867,286.403,35.63,57.177,107.646,125.849,16.041,77.239,15.236,1749.477,1951.84,23.55960379746836
2785.328,3191.627,240.188,192.443,75.909,226.228,166.119,17.947,78.479,17.881,7260.182,2202.25,26.151774683544307
3349.145,1107.13,278.323,127.701,85.158,121.141,152.687,26.699,139.819,19.779,9138.497,4838.73,5.4111367088607585
1332.146,541.827,171.887,77.981,57.393,79.908,93.552,16.334,104.471,19.433,6968.551,7254.96,3.619622151898735
800.0,114.054,57.73,37.189,45.0,55.0,164.0,20.0,152.0,19.45,4000.0,5757.65,1.3373265822784808
520.0,101.88,57.63,37.164,40.0,45.0,89.0,15.0,139.0,19.5,2000.0,3803.38,0.8211531645569622
281.097,91.842,57.595,32.714,45.143,50.845,82.588,12.688,80.666,19.605,1652.85,2339.35,7.066676582278483
267.534,125.144,38.484,28.558,45.505,75.201,133.584,14.873,204.314,18.092,1649.41,1638.4,9.279782278481015
239.017,101.933,76.305,13.157,60.318,133.686,133.617,15.224,217.077,18.74,1681.772,1492.44,13.048022784810126
553.959,312.103,141.005,46.947,59.416,256.101,154.888,14.284,351.271,68.223,1920.303,2268.04,11.456826582278476
494.533,334.428,306.811,57.518,51.392,204.022,208.33,25.009,384.387,39.391,3781.036,2932.48,11.878696835443037
606.957,986.135,253.937,32.644,82.332,176.796,597.579,129.399,430.802,62.46,3575.006,4186.23,25.99693227848101
2500.0,2245.69,245.08,60.0,150.0,266.0,593.276,230.0,386.0,35.0,5000.0,5345.77,27.645082278481013
2689.893,1967.447,245.15,122.054,343.546,758.118,657.22,121.983,488.562,42.009,8033.012,6307.52,14.228479746835434
1753.584,448.19,244.468,67.894,328.4,310.119,961.671,153.192,1196.311,42.341,7662.318,8869.71,4.033592405063292
584.632,606.433,172.592,57.554,111.379,280.335,452.709,55.357,583.354,41.587,5441.139,9175.37,0.5530879746835445
414.047,276.887,137.331,35.223,65.505,147.715,211.402,20.407,306.029,74.922,3143.609,5430.08,0.19850759493670883
327.798,266.032,88.243,26.197,52.195,82.985,156.067,16.476,199.417,35.0,1899.059,3107.19,0.2862253164556962
278.325,116.883,42.507,19.357,48.604,62.909,88.237,13.734,135.521,24.1,1666.542,2102.79,0.2607253164556962
240.0,39.915,29.17,8.464,45.0,55.0,58.0,11.5,100.0,19.5,1061.535,1476.38,0.26688354430379746
176.992,38.334,29.16,8.46,30.918,43.338,53.042,11.385,67.646,16.66,1009.015,1340.84,0.20159050632911393
148.421,41.245,30.363,7.745,27.428,40.807,49.06,11.201,61.501,14.885,841.089,856.227,0.04784620253164557
127.665,39.885,22.147,5.168,30.662,37.235,45.401,10.858,59.792,13.621,660.84,952.147,0.0
104.334,34.498,17.236,4.886,10.795,32.418,37.008,9.601,61.408,12.587,600.699,841.67,0.0
2.949,0.0,0.0,0.0,0.0,4.393,0.0,0.0,0.0,0.0,8.168,0.0,1.304611392405063
2.88,0.0,0.0,0.0,0.0,4.485,0.0,0.0,0.0,0.0,7.635,62.8987,1.8841607594936702
2.892,0.0,0.0,0.0,0.0,3.684,0.0,0.0,0.0,0.0,7.475,0.73632,2.6471620253164554
2.851,0.0,0.0,0.0,0.0,3.695,0.0,0.0,0.0,0.0,7.135,0.0,2.1811202531645577
2.85,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,8.14,67.5149,0.24313101265822787
2.265,0.0,0.0,0.0,0.0,5.289,0.0,0.0,0.0,0.0,14.738,0.0,3.0636613924050633
2.132,0.0,0.0,0.0,0.0,5.199,0.0,0.0,0.0,0.0,14.71,0.0,2.576910126582278
24.475,0.0,0.0,0.0,0.0,3.931,0.0,0.0,0.0,0.0,14.07,60.803,11.68575379746835
3.97,0.0,0.0,0.0,0.0,6.248,0.0,0.0,0.0,0.0,13.73,34.6354,0.19131582278481016
3.498,0.0,0.0,0.0,0.0,5.997,0.0,0.0,0.0,0.0,13.21,0.0,0.7738031645569621
11.837,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0.0,0.0,13.38,0.0,6.017015189873419
11.85,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,13.12,59.5853,2.069783544303798
4.787,0.0,0.0,0.0,0.0,5.601,0.0,0.0,0.0,0.0,11.86,0.0,1.2137094936708863
4.259,0.0,0.0,0.0,0.0,5.598,53.799,0.0,0.0,0.0,11.96,0.0,6.097332911392405
11.163,0.0,0.0,0.0,0.0,5.561,0.0,0.0,0.0,0.0,10.73,118.236,4.397848734177216
5.129,0.0,0.0,0.0,0.0,4.458,0.0,0.0,3.453,14.381,9.451,54.4594,6.988178481012657
17.211,0.0,0.0,0.0,0.0,5.637,0.0,0.0,3.803,13.055,9.393,40.9507,9.985428481012654
32.897,16.738,0.0,0.0,0.0,5.967,0.0,0.0,6.306,12.38,10.5,36.1363,8.241036075949363
22.0,19.2,0.0,0.0,0.0,5.95,0.0,0.0,5.5,14.0,12.09,60.095,9.632461392405064
28.894,16.705,0.0,0.0,0.0,6.469,0.0,0.0,10.502,5.106,19.83,7.39152,24.55579367088608
28.052,40.571,0.0,2.866,0.0,8.66,0.0,5.62,630.875,6.419,24.61,78.8146,23.98797721518988
29.48,19.443,0.0,10.079,0.0,117.608,215.388,10.277,263.711,6.107,62.16,131.575,6.185381645569618
30.017,14.399,0.0,5.078,0.0,102.163,134.365,13.486,3.8,5.983,203.9,577.105,3.909860759493672
28.893,17.993,0.0,3.833,0.0,32.22,66.059,11.946,101.453,4.477,178.068,481.78,1.4492303797468353
24.796,34.708,0.0,2.259,0.0,29.818,47.083,8.874,67.413,2.585,153.149,418.938,0.4342531645569619
15.628,35.2,0.0,1.523,0.0,24.9,40.0,0.59,47.0,1.5,125.52,295.972,4.325077215189875
12.18,35.233,2.26,1.073,0.0,19.887,37.46,5.957,43.638,1.449,116.279,173.573,12.396960126582275
14.96,37.98,3.944,19.844,0.0,18.386,41.851,10.774,122.714,1.418,132.226,187.224,12.821961392405065
11.443,36.385,3.671,4.765,0.0,31.099,170.952,11.01,131.678,1.45,142.324,194.162,6.474627848101266
13.034,33.681,2.481,4.688,0.0,31.259,89.609,8.628,95.333,1.433,116.553,249.952,3.8658949367088598
12.751,36.292,2.056,3.529,0.0,27.176,72.272,7.928,76.178,4.393,116.067,383.566,6.232612658227848
11.603,30.984,2.166,5.055,0.0,22.226,73.767,7.557,97.449,5.202,150.3,315.117,1.2038329113924051
11.7,33.0,2.0,3.2,0.0,21.49,55.0,4.7,56.0,4.2,97.5,163.775,5.404791772151899
11.807,34.934,1.898,1.078,0.0,18.629,47.682,4.599,69.88,1.459,69.876,250.377,6.590402531645571
13.292,34.875,2.28,3.142,0.0,17.7,53.702,4.541,108.392,11.143,70.77,235.679,21.561577215189875
13.732,18.031,4.104,130.48,0.0,19.209,73.708,4.463,117.948,13.986,85.802,191.925,6.999233544303797
